time,fonio.current,fonio.total
2015-09-11 10:00:00-07:00,1403.3333333333333,1820.0
2015-09-11 10:30:00-07:00,1520.0,2533.3333333333335
2015-09-11 11:00:00-07:00,1660.0,3353.3333333333335
2015-09-11 11:30:00-07:00,1840.0,4260.0
2015-09-11 12:00:00-07:00,1946.6666666666667,5180.0
2015-09-11 12:30:00-07:00,2016.6666666666667,6223.333333333333
2015-09-11 13:00:00-07:00,2065.0,7080.0
2015-09-11 13:30:00-07:00,2080.0,7933.333333333333
2015-09-11 14:00:00-07:00,2000.0,8953.333333333334
2015-09-11 14:30:00-07:00,2033.3333333333333,10033.333333333334
2015-09-11 15:00:00-07:00,1873.3333333333333,11000.0
2015-09-11 15:30:00-07:00,1820.0,11966.666666666666
2015-09-11 16:00:00-07:00,1716.6666666666667,12900.0
2015-09-11 16:30:00-07:00,1496.6666666666667,13700.0
2015-09-11 17:00:00-07:00,1233.3333333333333,14400.0
2015-09-11 17:30:00-07:00,873.6666666666666,14900.0
2015-09-11 18:00:00-07:00,588.3333333333334,15300.0
2015-09-11 18:30:00-07:00,117.03333282470703,15400.0
2015-09-11 19:00:00-07:00,17.403333346048992,15400.0
2015-09-11 19:30:00-07:00,4.586666742960612,15400.0
2015-09-12 06:30:00-07:00,0.3100000023841858,0.0
2015-09-12 07:00:00-07:00,39.13333384195963,19.580000400543213
2015-09-12 07:30:00-07:00,99.46666717529297,59.766666412353516
2015-09-12 08:00:00-07:00,279.6666666666667,150.66666666666666
2015-09-12 08:30:00-07:00,446.0,360.6666666666667
2015-09-12 09:00:00-07:00,425.3333333333333,565.3333333333334
2015-09-12 09:30:00-07:00,774.3333333333334,856.0
2015-09-12 10:00:00-07:00,1116.6666666666667,1456.6666666666667
2015-09-12 10:30:00-07:00,664.0,1863.3333333333333
2015-09-12 11:00:00-07:00,685.0,2203.3333333333335
2015-09-12 11:30:00-07:00,752.0,2596.6666666666665
2015-09-12 12:00:00-07:00,467.5,2940.0
2015-09-12 12:30:00-07:00,330.0,3090.0
2015-09-12 13:00:00-07:00,412.6666666666667,3286.6666666666665
2015-09-12 13:30:00-07:00,550.6666666666666,3523.3333333333335
2015-09-12 14:00:00-07:00,1016.0,4030.0
2015-09-12 14:30:00-07:00,793.6666666666666,4490.0
2015-09-12 15:00:00-07:00,442.0,4793.333333333333
2015-09-12 15:30:00-07:00,390.6666666666667,5006.666666666667
2015-09-12 16:00:00-07:00,285.3333333333333,5176.666666666667
2015-09-12 16:30:00-07:00,296.0,5295.0
2015-09-12 17:00:00-07:00,457.3333333333333,5483.333333333333
2015-09-12 17:30:00-07:00,220.33333333333334,5650.0
2015-09-12 18:00:00-07:00,101.36666615804036,5723.333333333333
2015-09-12 18:30:00-07:00,45.63333257039388,5760.0
2015-09-12 19:00:00-07:00,15.700000127156576,5776.666666666667
2015-09-12 19:30:00-07:00,4.603333473205566,5780.0
2015-09-13 07:00:00-07:00,26.096666018168133,5.600000063578288
2015-09-13 07:30:00-07:00,111.56666564941406,43.06666692097982
2015-09-13 08:00:00-07:00,268.3333333333333,141.73333231608072
2015-09-13 08:30:00-07:00,394.6666666666667,314.3333333333333
2015-09-13 09:00:00-07:00,588.0,554.0
2015-09-13 09:30:00-07:00,854.3333333333334,924.3333333333334
2015-09-13 10:00:00-07:00,626.3333333333334,1296.6666666666667
2015-09-13 10:30:00-07:00,768.0,1650.0
2015-09-13 11:00:00-07:00,671.3333333333334,2000.0
2015-09-13 11:30:00-07:00,758.6666666666666,2346.6666666666665
2015-09-13 12:00:00-07:00,1095.6666666666667,2830.0
2015-09-13 12:30:00-07:00,1226.6666666666667,3440.0
2015-09-13 13:00:00-07:00,1001.6666666666666,3993.3333333333335
2015-09-13 13:30:00-07:00,689.0,4426.666666666667
2015-09-13 14:00:00-07:00,690.3333333333334,4753.333333333333
2015-09-13 14:30:00-07:00,737.0,5116.666666666667
2015-09-13 15:00:00-07:00,810.3333333333334,5490.0
2015-09-13 15:30:00-07:00,942.3333333333334,5940.0
2015-09-13 16:00:00-07:00,951.3333333333334,6456.666666666667
2015-09-13 16:30:00-07:00,847.0,6923.333333333333
2015-09-13 17:00:00-07:00,728.3333333333334,7506.666666666667
2015-09-13 17:30:00-07:00,618.5,8095.0
2015-09-13 18:00:00-07:00,367.6666666666667,8276.666666666666
2015-09-13 18:30:00-07:00,148.33333333333334,8403.333333333334
2015-09-13 19:00:00-07:00,33.43999926249186,8443.333333333334
2015-09-13 19:30:00-07:00,4.613333384195964,8450.0
2015-09-14 06:30:00-07:00,0.6000000238418579,0.019999999552965164
2015-09-14 07:00:00-07:00,42.63333320617676,11.309999942779541
2015-09-14 07:30:00-07:00,159.33333333333334,65.19999821980794
2015-09-14 08:00:00-07:00,299.0,165.0
2015-09-14 08:30:00-07:00,342.3333333333333,301.6666666666667
2015-09-14 09:00:00-07:00,544.6666666666666,510.6666666666667
2015-09-14 09:30:00-07:00,510.3333333333333,821.6666666666666
2015-09-14 10:00:00-07:00,664.3333333333334,1136.6666666666667
2015-09-14 10:30:00-07:00,747.6666666666666,1466.6666666666667
2015-09-14 11:00:00-07:00,725.6666666666666,1820.0
2015-09-14 11:30:00-07:00,1530.0,2406.6666666666665
2015-09-14 12:00:00-07:00,1015.3333333333334,3110.0
2015-09-14 12:30:00-07:00,794.0,3533.3333333333335
2015-09-14 13:00:00-07:00,801.6666666666666,3990.0
2015-09-14 13:30:00-07:00,1383.3333333333333,4606.666666666667
2015-09-14 14:00:00-07:00,781.0,5133.333333333333
2015-09-14 14:30:00-07:00,495.3333333333333,5446.666666666667
2015-09-14 15:00:00-07:00,460.0,5696.666666666667
2015-09-14 15:30:00-07:00,320.0,5886.666666666667
2015-09-14 16:00:00-07:00,258.6666666666667,6016.666666666667
2015-09-14 16:30:00-07:00,447.6666666666667,6210.0
2015-09-14 17:00:00-07:00,290.0,6390.0
2015-09-14 17:30:00-07:00,241.33333333333334,6513.333333333333
2015-09-14 18:00:00-07:00,329.3333333333333,6663.333333333333
2015-09-14 18:30:00-07:00,80.23333231608073,6770.0
2015-09-14 19:00:00-07:00,19.0,6780.0
2015-09-14 19:30:00-07:00,5.800000190734863,6780.0
2015-09-15 07:00:00-07:00,31.276667435963947,5.829999923706055
2015-09-15 07:30:00-07:00,114.46666717529297,44.70000076293945
2015-09-15 08:00:00-07:00,377.3333333333333,159.36666615804037
2015-09-15 08:30:00-07:00,535.0,427.6666666666667
2015-09-15 09:00:00-07:00,766.0,643.0
2015-09-15 09:30:00-07:00,887.6666666666666,973.3333333333334
2015-09-15 10:00:00-07:00,1067.0,1493.3333333333333
2015-09-15 10:30:00-07:00,1516.6666666666667,2266.6666666666665
2015-09-15 11:00:00-07:00,1726.6666666666667,3166.6666666666665
2015-09-15 11:30:00-07:00,1863.3333333333333,4023.3333333333335
2015-09-15 12:00:00-07:00,1993.3333333333333,5070.0
2015-09-15 12:30:00-07:00,2070.0,6070.0
2015-09-15 13:00:00-07:00,2150.0,7146.666666666667
2015-09-15 13:30:00-07:00,2180.0,8240.0
2015-09-15 14:00:00-07:00,2216.6666666666665,9303.333333333334
2015-09-15 14:30:00-07:00,1311.0,10126.666666666666
2015-09-15 15:00:00-07:00,2100.0,11066.666666666666
2015-09-15 15:30:00-07:00,1970.0,12066.666666666666
2015-09-15 16:00:00-07:00,1796.6666666666667,13100.0
2015-09-15 16:30:00-07:00,1603.3333333333333,13866.666666666666
2015-09-15 17:00:00-07:00,1171.0,14566.666666666666
2015-09-15 17:30:00-07:00,1016.3333333333334,15133.333333333334
2015-09-15 18:00:00-07:00,479.3333333333333,15500.0
2015-09-15 18:30:00-07:00,46.06666819254557,15600.0
2015-09-15 19:00:00-07:00,8.153333028157553,15600.0
2015-09-15 19:30:00-07:00,1.7899999618530273,15600.0
2015-09-16 06:30:00-07:00,2.490000009536743,0.0
2015-09-16 07:00:00-07:00,34.866665840148926,6.979999939600627
2015-09-16 07:30:00-07:00,86.36666615804036,36.56666692097982
2015-09-16 08:00:00-07:00,248.33333333333334,129.36666615804037
2015-09-16 08:30:00-07:00,485.3333333333333,321.3333333333333
2015-09-16 09:00:00-07:00,788.6666666666666,651.3333333333334
2015-09-16 09:30:00-07:00,1083.0,1108.3333333333333
2015-09-16 10:00:00-07:00,1330.0,1645.0
2015-09-16 10:30:00-07:00,1523.3333333333333,2220.0
2015-09-16 11:00:00-07:00,1239.0,3033.3333333333335
2015-09-16 11:30:00-07:00,1586.6666666666667,3653.3333333333335
2015-09-16 12:00:00-07:00,1780.0,4640.0
2015-09-16 12:30:00-07:00,1566.6666666666667,5410.0
2015-09-16 13:00:00-07:00,1126.6666666666667,6063.333333333333
2015-09-16 13:30:00-07:00,1211.6666666666667,6663.333333333333
2015-09-16 14:00:00-07:00,1680.0,7400.0
2015-09-16 14:30:00-07:00,1453.0,8393.333333333334
2015-09-16 15:00:00-07:00,935.3333333333334,8953.333333333334
2015-09-16 15:30:00-07:00,583.0,9316.666666666666
2015-09-16 16:00:00-07:00,532.3333333333334,9580.0
2015-09-16 16:30:00-07:00,1053.6666666666667,9983.333333333334
2015-09-16 17:00:00-07:00,499.0,10400.0
2015-09-16 17:30:00-07:00,467.0,10666.666666666666
2015-09-16 18:00:00-07:00,113.73333231608073,10800.0
2015-09-16 18:30:00-07:00,37.76666704813639,10800.0
2015-09-16 19:00:00-07:00,11.399999618530273,10800.0
2015-09-16 19:30:00-07:00,0.25,10800.0
2015-09-17 07:00:00-07:00,38.16666603088379,8.206666598717371
2015-09-17 07:30:00-07:00,159.1999994913737,55.83333396911621
2015-09-17 08:00:00-07:00,290.6666666666667,180.66666666666666
2015-09-17 08:30:00-07:00,453.6666666666667,403.3333333333333
2015-09-17 09:00:00-07:00,689.6666666666666,676.0
2015-09-17 09:30:00-07:00,880.6666666666666,1135.6666666666667
2015-09-17 10:00:00-07:00,873.3333333333334,1650.0
2015-09-17 10:30:00-07:00,1436.6666666666667,2233.3333333333335
2015-09-17 11:00:00-07:00,1753.3333333333333,3050.0
2015-09-17 11:30:00-07:00,1936.6666666666667,3963.3333333333335
